count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
10758      0.4728583358973232     22169.361111115304     9          1    2    3    4    5    6    7    8    9    
4023       0.17682739220254054    11548.555555556863     8          1    2    3    4    5    6    7    8    8    
1480       0.06505208562261       7505.805555555751      8          1    2    8    8    3    4    5    6    7    
1078       0.04738253263592809    6054.250000000016      7          1    2    6    6    3    4    5    7    7    
2033       0.08935870950727441    5198.08333333338       8          8    8    1    2    3    4    5    6    7    
1430       0.06285438002725155    3219.999999999903      7          6    6    1    2    3    4    5    7    7    
683        0.03002065843259637    1584.6944444444207     6          4    4    5    5    1    2    3    6    6    
123        0.005406355764581776   1307.1111111111002     7          1    2    3    4    6    6    5    7    7    
177        0.007779877807568898   1055.1111111111015     8          1    2    3    4    8    8    5    6    7    
539        0.023691266317964046   916.3055555555551      7          6    6    7    7    1    2    3    4    5    
74         0.0032526042811304996  388.66666666666845     7          6    6    1    2    7    7    3    4    5    
45         0.001977935035822601   313.9166666666678      7          1    2    6    6    7    7    3    4    5    
84         0.003692145400202189   277.61111111111205     6          4    4    1    2    5    5    3    6    6    
34         0.001494439804843743   193.63888888888928     6          4    4    5    5    6    6    1    2    3    
87         0.0038240077359236956  163.91666666666688     5          2    2    3    3    4    4    1    5    5    
59         0.002593292602522966   78.33333333333333      6          1    2    4    4    5    5    3    6    6    
3          1.3186233572150675E-4  31.38888888888888      5          3    3    1    2    4    4    4    5    5    
6          2.637246714430135E-4   25.638888888888882     8          1    2    3    4    8    5    8    6    7    
3          1.3186233572150675E-4  23.77777777777777      6          5    5    1    2    6    6    6    3    4    
1          4.3954111907168915E-5  21.361111111111114     6          4    4    1    2    3    5    5    6    6    
2          8.790822381433783E-5   20.91666666666666      5          3    3    4    4    5    5    5    1    2    
4          1.7581644762867566E-4  19.888888888888886     5          2    2    3    3    4    1    4    5    5    
2          8.790822381433783E-5   16.361111111111107     6          1    2    3    4    5    5    5    6    6    
2          8.790822381433783E-5   15.027777777777777     8          1    2    3    4    5    8    8    6    7    
6          2.637246714430135E-4   14.47222222222222      4          1    1    2    2    3    3    3    4    4    
1          4.3954111907168915E-5  13.944444444444441     6          4    4    5    5    1    6    6    2    3    
2          8.790822381433783E-5   11.25                  7          1    2    6    6    7    3    7    4    5    
1          4.3954111907168915E-5  11.194444444444445     7          1    2    3    4    6    5    6    7    7    
4          1.7581644762867566E-4  9.63888888888889       7          1    2    3    4    7    7    7    5    6    
1          4.3954111907168915E-5  4.694444444444445      5          2    2    3    3    1    4    4    5    5    
1          4.3954111907168915E-5  3.916666666666667      6          1    2    5    5    6    6    6    3    4    
3          1.3186233572150675E-4  3.9166666666666665     5          1    2    3    3    4    4    4    5    5    
1          4.3954111907168915E-5  1.0                    7          1    2    3    4    5    6    6    7    7    
1          4.3954111907168915E-5  1.0                    7          6    6    1    2    7    3    7    4    5    

